Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed
2/19/2021,8:00 AM,Karnataka,928767,12282,946860
2/19/2021,8:00 AM,Tamil Nadu,830320,12444,846937
2/19/2021,8:00 AM,Jammu and Kashmir,122992,1954,125634
2/19/2021,8:00 AM,Puducherry,38667,660,39526
2/19/2021,8:00 AM,Chhattisgarh,303415,3790,310210
2/19/2021,8:00 AM,Himachal Pradesh,57017,994,58312
2/19/2021,8:00 AM,Madhya Pradesh,252821,3844,258574
2/19/2021,8:00 AM,Gujarat,260198,4403,266297
2/19/2021,8:00 AM,Uttarakhand,94772,1684,97005
2/19/2021,8:00 AM,Chandigarh,20854,348,21352
2/19/2021,8:00 AM,Goa,53125,786,54421
2/19/2021,8:00 AM,West Bengal,559282,10239,573193
2/19/2021,8:00 AM,Sikkim,5933,135,6126
2/19/2021,8:00 AM,Maharashtra,1987804,51669,2081520
2/19/2021,8:00 AM,Punjab,169002,5732,177376
2/19/2021,8:00 AM,Kerala,956935,4046,1021432
2/19/2021,8:00 AM,Lakshadweep,167,0,263
2/20/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3396,2,3402
2/20/2021,8:00 AM,Arunachal Pradesh,16775,56,16836
2/20/2021,8:00 AM,Odisha,333980,1914,336513
2/20/2021,8:00 AM,Mizoram,4373,10,4407
2/20/2021,8:00 AM,Bihar,259973,1532,262009
2/20/2021,8:00 AM,Andhra Pradesh,881369,7167,889156
2/20/2021,8:00 AM,Nagaland,12080,91,12191
2/20/2021,8:00 AM,Telengana,294097,1623,297435
2/20/2021,8:00 AM,Assam,214658,1091,217367
2/20/2021,8:00 AM,Rajasthan,315310,2784,319363
2/20/2021,8:00 AM,Tripura,32961,391,33392
2/20/2021,8:00 AM,Jharkhand,117977,1084,119528
2/20/2021,8:00 AM,Andaman and Nicobar Islands,4948,62,5014
2/20/2021,8:00 AM,Meghalaya,13765,148,13951
2/20/2021,8:00 AM,Haryana,265643,3042,269498
2/20/2021,8:00 AM,Manipur,28772,373,29230
2/20/2021,8:00 AM,Ladakh,9614,130,9785
2/20/2021,8:00 AM,Uttar Pradesh,591359,8712,602592
2/20/2021,8:00 AM,Delhi,625653,10897,637603
2/20/2021,8:00 AM,Karnataka,929058,12287,947246
2/20/2021,8:00 AM,Tamil Nadu,830787,12451,847385
2/20/2021,8:00 AM,Jammu and Kashmir,123059,1954,125715
2/20/2021,8:00 AM,Puducherry,38701,662,39540
2/20/2021,8:00 AM,Chhattisgarh,303637,3793,310469
2/20/2021,8:00 AM,Himachal Pradesh,57052,994,58344
2/20/2021,8:00 AM,Madhya Pradesh,253071,3846,258871
2/20/2021,8:00 AM,Uttarakhand,94850,1686,97031
2/20/2021,8:00 AM,Gujarat,260475,4404,266563
2/20/2021,8:00 AM,Chandigarh,20867,348,21371
2/20/2021,8:00 AM,Goa,53181,787,54466
2/20/2021,8:00 AM,West Bengal,559520,10242,573387
2/20/2021,8:00 AM,Sikkim,5938,135,6127
2/20/2021,8:00 AM,Maharashtra,1989963,51713,2087632
2/20/2021,8:00 AM,Punjab,169216,5740,177759
2/20/2021,8:00 AM,Kerala,961789,4061,1025937
2/20/2021,8:00 AM,Lakshadweep,181,0,272
2/21/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3396,2,3402
2/21/2021,8:00 AM,Arunachal Pradesh,16775,56,16836
2/21/2021,8:00 AM,Mizoram,4377,10,4409
2/21/2021,8:00 AM,Odisha,334053,1914,336578
2/21/2021,8:00 AM,Bihar,260030,1534,262066
2/21/2021,8:00 AM,Andhra Pradesh,881439,7167,889210
2/21/2021,8:00 AM,Nagaland,12082,91,12191
2/21/2021,8:00 AM,Telengana,294243,1624,297598
2/21/2021,8:00 AM,Assam,214676,1091,217383
2/21/2021,8:00 AM,Meghalaya,13778,148,13952
2/21/2021,8:00 AM,Rajasthan,315376,2785,319461
2/21/2021,8:00 AM,Jharkhand,118022,1084,119565
2/21/2021,8:00 AM,Tripura,32961,391,33393
2/21/2021,8:00 AM,Andaman and Nicobar Islands,4949,62,5014
2/21/2021,8:00 AM,Haryana,265751,3042,269609
2/21/2021,8:00 AM,Manipur,28776,373,29233
2/21/2021,8:00 AM,Ladakh,9616,130,9786
2/21/2021,8:00 AM,Uttar Pradesh,591559,8714,602705
2/21/2021,8:00 AM,Delhi,625832,10898,637755
2/21/2021,8:00 AM,Karnataka,929447,12292,947736
2/21/2021,8:00 AM,Tamil Nadu,831246,12457,847823
2/21/2021,8:00 AM,Jammu and Kashmir,123129,1954,125783
2/21/2021,8:00 AM,Himachal Pradesh,57120,994,58366
2/21/2021,8:00 AM,Puducherry,38719,662,39569
2/21/2021,8:00 AM,Chhattisgarh,303835,3795,310732
2/21/2021,8:00 AM,Uttarakhand,94850,1686,97031
2/21/2021,8:00 AM,Madhya Pradesh,253284,3850,259128
2/21/2021,8:00 AM,Gujarat,260745,4404,266821
2/21/2021,8:00 AM,Goa,53243,787,54523
2/21/2021,8:00 AM,West Bengal,559755,10246,573580
2/21/2021,8:00 AM,Chandigarh,20879,349,21397
2/21/2021,8:00 AM,Sikkim,5940,135,6128
2/21/2021,8:00 AM,Maharashtra,1992530,51753,2093913
2/21/2021,8:00 AM,Punjab,169480,5748,178111
2/21/2021,8:00 AM,Kerala,967630,4074,1030587
2/21/2021,8:00 AM,Lakshadweep,192,0,277
2/22/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3396,2,3402
2/22/2021,8:00 AM,Arunachal Pradesh,16775,56,16836
2/22/2021,8:00 AM,Mizoram,4377,10,4409
2/22/2021,8:00 AM,Odisha,334107,1914,336636
2/22/2021,8:00 AM,Bihar,260088,1535,262160
2/22/2021,8:00 AM,Nagaland,12088,91,12192
2/22/2021,8:00 AM,Andhra Pradesh,881511,7167,889298
2/22/2021,8:00 AM,Telengana,294386,1625,297712
2/22/2021,8:00 AM,Meghalaya,13782,148,13952
2/22/2021,8:00 AM,Assam,214694,1091,217392
2/22/2021,8:00 AM,Rajasthan,315513,2785,319543
2/22/2021,8:00 AM,Jharkhand,118058,1085,119596
2/22/2021,8:00 AM,Tripura,32962,391,33394
2/22/2021,8:00 AM,Andaman and Nicobar Islands,4949,62,5014
2/22/2021,8:00 AM,Haryana,265827,3042,269730
2/22/2021,8:00 AM,Manipur,28784,373,29237
2/22/2021,8:00 AM,Ladakh,9617,130,9786
2/22/2021,8:00 AM,Uttar Pradesh,591700,8715,602785
2/22/2021,8:00 AM,Delhi,625929,10900,637900
2/22/2021,8:00 AM,Karnataka,929800,12294,948149
2/22/2021,8:00 AM,Tamil Nadu,831706,12460,848275
2/22/2021,8:00 AM,Himachal Pradesh,57156,995,58385
2/22/2021,8:00 AM,Jammu and Kashmir,123192,1954,125867
2/22/2021,8:00 AM,Puducherry,38737,663,39592
2/22/2021,8:00 AM,Chhattisgarh,303973,3800,310885
2/22/2021,8:00 AM,Uttarakhand,94850,1687,97031
2/22/2021,8:00 AM,Madhya Pradesh,253522,3854,259427
2/22/2021,8:00 AM,Gujarat,261009,4405,267104
2/22/2021,8:00 AM,Goa,53287,787,54562
2/22/2021,8:00 AM,West Bengal,559988,10249,573762
2/22/2021,8:00 AM,Chandigarh,20890,349,21425
2/22/2021,8:00 AM,Sikkim,5945,135,6132
2/22/2021,8:00 AM,Punjab,169686,5754,178459
2/22/2021,8:00 AM,Maharashtra,1994947,51788,2100884
2/22/2021,8:00 AM,Kerala,971975,4089,1034657
2/22/2021,8:00 AM,Lakshadweep,204,0,280
2/23/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3396,2,3402
2/23/2021,8:00 AM,Arunachal Pradesh,16775,56,16836
2/23/2021,8:00 AM,Mizoram,4379,10,4410
2/23/2021,8:00 AM,Odisha,334166,1914,336705
2/23/2021,8:00 AM,Bihar,260147,1536,262244
2/23/2021,8:00 AM,Nagaland,12089,91,12192
2/23/2021,8:00 AM,Andhra Pradesh,881582,7167,889339
2/23/2021,8:00 AM,Telengana,294537,1627,297861
2/23/2021,8:00 AM,Meghalaya,13784,148,13954
2/23/2021,8:00 AM,Assam,214712,1091,217406
2/23/2021,8:00 AM,Rajasthan,315635,2785,319626
2/23/2021,8:00 AM,Jharkhand,118103,1086,119637
2/23/2021,8:00 AM,Tripura,32962,391,33398
2/23/2021,8:00 AM,Andaman and Nicobar Islands,4949,62,5015
2/23/2021,8:00 AM,Manipur,28818,373,29240
2/23/2021,8:00 AM,Haryana,265920,3042,269836
2/23/2021,8:00 AM,Ladakh,9620,130,9787
2/23/2021,8:00 AM,Uttar Pradesh,591787,8716,602869
2/23/2021,8:00 AM,Delhi,626086,10901,638028
2/23/2021,8:00 AM,Karnataka,930087,12299,948466
2/23/2021,8:00 AM,Tamil Nadu,832167,12466,848724
2/23/2021,8:00 AM,Himachal Pradesh,57181,995,58403
2/23/2021,8:00 AM,Puducherry,38763,663,39600
2/23/2021,8:00 AM,Jammu and Kashmir,123236,1954,125925
2/23/2021,8:00 AM,Chhattisgarh,304355,3806,311159
2/23/2021,8:00 AM,Uttarakhand,94850,1689,97031
2/23/2021,8:00 AM,Goa,53340,787,54591
2/23/2021,8:00 AM,Madhya Pradesh,253763,3854,259721
2/23/2021,8:00 AM,Gujarat,261281,4406,267419
2/23/2021,8:00 AM,West Bengal,560219,10251,573910
2/23/2021,8:00 AM,Chandigarh,20908,350,21463
2/23/2021,8:00 AM,Sikkim,5948,135,6132
2/23/2021,8:00 AM,Punjab,169911,5769,178847
2/23/2021,8:00 AM,Maharashtra,1999982,51806,2106094
2/23/2021,8:00 AM,Kerala,977012,4105,1036869
2/23/2021,8:00 AM,Lakshadweep,215,0,295
2/24/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3398,2,3402
2/24/2021,8:00 AM,Arunachal Pradesh,16776,56,16836
2/24/2021,8:00 AM,Odisha,334243,1914,336767
2/24/2021,8:00 AM,Mizoram,4379,10,4413
2/24/2021,8:00 AM,Bihar,260218,1537,262303
2/24/2021,8:00 AM,Nagaland,12089,91,12192
2/24/2021,8:00 AM,Andhra Pradesh,881666,7168,889409
2/24/2021,8:00 AM,Meghalaya,13787,148,13955
2/24/2021,8:00 AM,Assam,214732,1091,217427
2/24/2021,8:00 AM,Rajasthan,315722,2785,319702
2/24/2021,8:00 AM,Jharkhand,118154,1086,119687
2/24/2021,8:00 AM,Tripura,32962,391,33400
2/24/2021,8:00 AM,Andaman and Nicobar Islands,4949,62,5016
2/24/2021,8:00 AM,Manipur,28834,373,29243
2/24/2021,8:00 AM,Haryana,266017,3042,269967
2/24/2021,8:00 AM,Ladakh,9621,130,9796
2/24/2021,8:00 AM,Uttar Pradesh,591989,8718,602975
2/24/2021,8:00 AM,Delhi,626261,10903,638173
2/24/2021,8:00 AM,Karnataka,930465,12303,948849
2/24/2021,8:00 AM,Tamil Nadu,832620,12472,849166
2/24/2021,8:00 AM,Himachal Pradesh,57210,995,58423
2/24/2021,8:00 AM,Puducherry,38784,665,39628
2/24/2021,8:00 AM,Jammu and Kashmir,123298,1955,126019
2/24/2021,8:00 AM,Chhattisgarh,304647,3809,311433
2/24/2021,8:00 AM,Uttarakhand,94850,1690,97031
2/24/2021,8:00 AM,Madhya Pradesh,253963,3855,259969
2/24/2021,8:00 AM,Gujarat,261575,4406,267767
2/24/2021,8:00 AM,Goa,53381,788,54648
2/24/2021,8:00 AM,West Bengal,560447,10253,574099
2/24/2021,8:00 AM,Chandigarh,20923,350,21500
2/24/2021,8:00 AM,Sikkim,5950,135,6132
2/24/2021,8:00 AM,Maharashtra,2005851,51857,2112312
2/24/2021,8:00 AM,Punjab,170187,5779,179261
2/24/2021,8:00 AM,Telengana,294683,1629,310529
2/24/2021,8:00 AM,Kerala,981835,4119,1040903
2/24/2021,8:00 AM,Lakshadweep,236,0,316
2/25/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3398,2,3404
2/25/2021,8:00 AM,Arunachal Pradesh,16776,56,16836
2/25/2021,8:00 AM,Odisha,334333,1914,336835
2/25/2021,8:00 AM,Mizoram,4380,10,4413
2/25/2021,8:00 AM,Bihar,260310,1538,262357
2/25/2021,8:00 AM,Nagaland,12093,91,12192
2/25/2021,8:00 AM,Andhra Pradesh,881732,7168,889503
2/25/2021,8:00 AM,Telengana,294782,1630,298264
2/25/2021,8:00 AM,Meghalaya,13792,148,13958
2/25/2021,8:00 AM,Assam,214757,1091,217454
2/25/2021,8:00 AM,Tripura,32984,391,33400
2/25/2021,8:00 AM,Rajasthan,315812,2785,319801
2/25/2021,8:00 AM,Jharkhand,118201,1087,119719
2/25/2021,8:00 AM,Andaman and Nicobar Islands,4950,62,5016
2/25/2021,8:00 AM,Manipur,28836,373,29250
2/25/2021,8:00 AM,Haryana,266099,3043,270097
2/25/2021,8:00 AM,Uttar Pradesh,592192,8721,603103
2/25/2021,8:00 AM,Ladakh,9624,130,9807
2/25/2021,8:00 AM,Delhi,626331,10905,638373
2/25/2021,8:00 AM,Karnataka,930778,12309,949183
2/25/2021,8:00 AM,Tamil Nadu,833089,12478,849629
2/25/2021,8:00 AM,Himachal Pradesh,57233,995,58457
2/25/2021,8:00 AM,Puducherry,38801,666,39656
2/25/2021,8:00 AM,Chhattisgarh,304956,3813,311680
2/25/2021,8:00 AM,Jammu and Kashmir,123367,1955,126093
2/25/2021,8:00 AM,Uttarakhand,94850,1690,97031
2/25/2021,8:00 AM,Gujarat,261871,4407,268147
2/25/2021,8:00 AM,Goa,53416,789,54700
2/25/2021,8:00 AM,Madhya Pradesh,254186,3857,260313
2/25/2021,8:00 AM,West Bengal,560668,10256,574301
2/25/2021,8:00 AM,Chandigarh,20940,351,21541
2/25/2021,8:00 AM,Sikkim,5950,135,6132
2/25/2021,8:00 AM,Punjab,170435,5786,179819
2/25/2021,8:00 AM,Maharashtra,2008623,51937,2121119
2/25/2021,8:00 AM,Kerala,987720,4136,1045009
2/25/2021,8:00 AM,Lakshadweep,236,0,322
2/26/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3398,2,3405
2/26/2021,8:00 AM,Arunachal Pradesh,16777,56,16836
2/26/2021,8:00 AM,Odisha,334400,1915,336924
2/26/2021,8:00 AM,Bihar,260401,1539,262418
2/26/2021,8:00 AM,Mizoram,4382,10,4419
2/26/2021,8:00 AM,Nagaland,12094,91,12198
2/26/2021,8:00 AM,Andhra Pradesh,881806,7168,889585
2/26/2021,8:00 AM,Telengana,294911,1632,298453
2/26/2021,8:00 AM,Meghalaya,13793,148,13961
2/26/2021,8:00 AM,Assam,214770,1091,217484
2/26/2021,8:00 AM,Rajasthan,315936,2785,319929
2/26/2021,8:00 AM,Tripura,32984,391,33407
2/26/2021,8:00 AM,Andaman and Nicobar Islands,4952,62,5016
2/26/2021,8:00 AM,Jharkhand,118241,1087,119795
2/26/2021,8:00 AM,Manipur,28840,373,29253
2/26/2021,8:00 AM,Haryana,266166,3043,270263
2/26/2021,8:00 AM,Uttar Pradesh,592327,8723,603232
2/26/2021,8:00 AM,Karnataka,931725,12316,949636
2/26/2021,8:00 AM,Delhi,626519,10905,638593
2/26/2021,8:00 AM,Ladakh,9628,130,9814
2/26/2021,8:00 AM,Tamil Nadu,833560,12483,850096
2/26/2021,8:00 AM,Himachal Pradesh,57260,995,58499
2/26/2021,8:00 AM,Chhattisgarh,305214,3821,311900
2/26/2021,8:00 AM,Puducherry,38814,667,39677
2/26/2021,8:00 AM,Jammu and Kashmir,123426,1955,126201
2/26/2021,8:00 AM,Uttarakhand,94850,1690,97031
2/26/2021,8:00 AM,West Bengal,560887,10260,574500
2/26/2021,8:00 AM,Gujarat,262172,4408,268571
2/26/2021,8:00 AM,Goa,53449,791,54771
2/26/2021,8:00 AM,Madhya Pradesh,254387,3859,260681
2/26/2021,8:00 AM,Sikkim,5955,135,6133
2/26/2021,8:00 AM,Chandigarh,20960,351,21590
2/26/2021,8:00 AM,Punjab,170713,5799,180382
2/26/2021,8:00 AM,Kerala,992372,4150,1048686
2/26/2021,8:00 AM,Maharashtra,2012367,51993,2129821
2/26/2021,8:00 AM,Lakshadweep,244,1,331
2/27/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3400,2,3406
2/27/2021,8:00 AM,Arunachal Pradesh,16777,56,16836
2/27/2021,8:00 AM,Bihar,260493,1540,262464
2/27/2021,8:00 AM,Odisha,334463,1915,337018
2/27/2021,8:00 AM,Mizoram,4386,10,4422
2/27/2021,8:00 AM,Nagaland,12098,91,12198
2/27/2021,8:00 AM,Andhra Pradesh,881877,7169,889681
2/27/2021,8:00 AM,Telengana,295059,1633,298631
2/27/2021,8:00 AM,Meghalaya,13794,148,13961
2/27/2021,8:00 AM,Assam,214792,1092,217518
2/27/2021,8:00 AM,Rajasthan,316061,2786,320078
2/27/2021,8:00 AM,Tripura,32984,391,33407
2/27/2021,8:00 AM,Andaman and Nicobar Islands,4952,62,5017
2/27/2021,8:00 AM,Jharkhand,118284,1087,119863
2/27/2021,8:00 AM,Manipur,28850,373,29260
2/27/2021,8:00 AM,Haryana,266264,3044,270411
2/27/2021,8:00 AM,Uttar Pradesh,592441,8725,603350
2/27/2021,8:00 AM,Ladakh,9632,130,9816
2/27/2021,8:00 AM,Karnataka,932367,12320,950207
2/27/2021,8:00 AM,Delhi,626712,10906,638849
2/27/2021,8:00 AM,Tamil Nadu,834043,12488,850577
2/27/2021,8:00 AM,Chhattisgarh,305524,3828,312179
2/27/2021,8:00 AM,Himachal Pradesh,57287,995,58543
2/27/2021,8:00 AM,Puducherry,38836,667,39697
2/27/2021,8:00 AM,Jammu and Kashmir,123527,1956,126286
2/27/2021,8:00 AM,Uttarakhand,94850,1691,97031
2/27/2021,8:00 AM,West Bengal,561110,10263,574716
2/27/2021,8:00 AM,Gujarat,262487,4408,269031
2/27/2021,8:00 AM,Madhya Pradesh,254633,3862,261013
2/27/2021,8:00 AM,Goa,53490,794,54871
2/27/2021,8:00 AM,Sikkim,5955,135,6135
2/27/2021,8:00 AM,Chandigarh,20986,351,21659
2/27/2021,8:00 AM,Kerala,996514,4164,1052357
2/27/2021,8:00 AM,Punjab,170968,5814,181004
2/27/2021,8:00 AM,Maharashtra,2017303,52041,2138154
2/27/2021,8:00 AM,Lakshadweep,252,1,333
2/28/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3400,2,3406
2/28/2021,8:00 AM,Arunachal Pradesh,16777,56,16836
2/28/2021,8:00 AM,Bihar,260564,1541,262509
2/28/2021,8:00 AM,Odisha,334519,1915,337104
2/28/2021,8:00 AM,Mizoram,4388,10,4423
2/28/2021,8:00 AM,Nagaland,12098,91,12199
2/28/2021,8:00 AM,Andhra Pradesh,881963,7169,889799
2/28/2021,8:00 AM,Meghalaya,13796,148,13961
2/28/2021,8:00 AM,Telengana,295222,1634,298807
2/28/2021,8:00 AM,Assam,214815,1092,217527
2/28/2021,8:00 AM,Rajasthan,316139,2787,320180
2/28/2021,8:00 AM,Tripura,32985,391,33417
2/28/2021,8:00 AM,Andaman and Nicobar Islands,4952,62,5018
2/28/2021,8:00 AM,Jharkhand,118325,1088,119905
2/28/2021,8:00 AM,Manipur,28854,373,29271
2/28/2021,8:00 AM,Haryana,266358,3047,270610
2/28/2021,8:00 AM,Uttar Pradesh,592556,8725,603427
2/28/2021,8:00 AM,Ladakh,9634,130,9818
2/28/2021,8:00 AM,Karnataka,932747,12326,950730
2/28/2021,8:00 AM,Delhi,626876,10909,639092
2/28/2021,8:00 AM,Tamil Nadu,834534,12493,851063
2/28/2021,8:00 AM,Chhattisgarh,305819,3833,312419
2/28/2021,8:00 AM,Puducherry,38852,668,39717
2/28/2021,8:00 AM,Himachal Pradesh,57311,995,58598
2/28/2021,8:00 AM,Jammu and Kashmir,123599,1956,126383
2/28/2021,8:00 AM,Uttarakhand,94850,1692,97031
2/28/2021,8:00 AM,West Bengal,561327,10266,574926
2/28/2021,8:00 AM,Gujarat,262815,4409,269482
2/28/2021,8:00 AM,Madhya Pradesh,254874,3863,261403
2/28/2021,8:00 AM,Goa,53540,794,54932
2/28/2021,8:00 AM,Sikkim,5958,135,6137
2/28/2021,8:00 AM,Chandigarh,21011,351,21719
2/28/2021,8:00 AM,Kerala,1001164,4182,1056149
2/28/2021,8:00 AM,Punjab,171336,5825,181597
2/28/2021,8:00 AM,Maharashtra,2020951,52092,2146777
2/28/2021,8:00 AM,Lakshadweep,260,1,359
3/1/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3400,2,3406
3/1/2021,8:00 AM,Arunachal Pradesh,16780,56,16836
3/1/2021,8:00 AM,Mizoram,4393,10,4423
3/1/2021,8:00 AM,Bihar,260594,1541,262534
3/1/2021,8:00 AM,Assam,214830,1092,216445
3/1/2021,8:00 AM,Odisha,334571,1916,337191
3/1/2021,8:00 AM,Nagaland,12102,91,12200
3/1/2021,8:00 AM,Andhra Pradesh,882029,7169,889916
3/1/2021,8:00 AM,Meghalaya,13797,148,13962
3/1/2021,8:00 AM,Telengana,295387,1634,298923
3/1/2021,8:00 AM,Rajasthan,316241,2787,320336
3/1/2021,8:00 AM,Tripura,32987,391,33417
3/1/2021,8:00 AM,Jharkhand,118365,1090,119949
3/1/2021,8:00 AM,Andaman and Nicobar Islands,4952,62,5020
3/1/2021,8:00 AM,Manipur,28867,373,29273
3/1/2021,8:00 AM,Haryana,266461,3048,270784
3/1/2021,8:00 AM,Uttar Pradesh,592699,8725,603527
3/1/2021,8:00 AM,Ladakh,9635,130,9818
3/1/2021,8:00 AM,Karnataka,933097,12331,951251
3/1/2021,8:00 AM,Delhi,627044,10910,639289
3/1/2021,8:00 AM,Tamil Nadu,835024,12496,851542
3/1/2021,8:00 AM,Chhattisgarh,305951,3835,312560
3/1/2021,8:00 AM,Puducherry,38872,668,39725
3/1/2021,8:00 AM,Jammu and Kashmir,123661,1957,126441
3/1/2021,8:00 AM,Himachal Pradesh,57332,995,58645
3/1/2021,8:00 AM,Uttarakhand,94850,1692,97031
3/1/2021,8:00 AM,West Bengal,561543,10268,575118
3/1/2021,8:00 AM,Gujarat,263116,4410,269889
3/1/2021,8:00 AM,Madhya Pradesh,255117,3864,261766
3/1/2021,8:00 AM,Goa,53585,795,54986
3/1/2021,8:00 AM,Sikkim,5964,135,6145
3/1/2021,8:00 AM,Chandigarh,21037,352,21770
3/1/2021,8:00 AM,Kerala,1005497,4197,1059403
3/1/2021,8:00 AM,Punjab,171712,5832,182176
3/1/2021,8:00 AM,Maharashtra,2024704,52154,2155070
3/1/2021,8:00 AM,Lakshadweep,261,1,382
3/2/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3400,2,3406
3/2/2021,8:00 AM,Arunachal Pradesh,16780,56,16837
3/2/2021,8:00 AM,Mizoram,4396,10,4426
3/2/2021,8:00 AM,Bihar,260645,1541,262556
3/2/2021,8:00 AM,Odisha,334647,1916,337277
3/2/2021,8:00 AM,Nagaland,12102,91,12200
3/2/2021,8:00 AM,Andhra Pradesh,882080,7169,889974
3/2/2021,8:00 AM,Meghalaya,13798,148,13963
3/2/2021,8:00 AM,Telengana,295544,1635,299086
3/2/2021,8:00 AM,Assam,214846,1093,217570
3/2/2021,8:00 AM,Rajasthan,316364,2787,320455
3/2/2021,8:00 AM,Tripura,32987,391,33420
3/2/2021,8:00 AM,Jharkhand,118411,1090,119986
3/2/2021,8:00 AM,Andaman and Nicobar Islands,4952,62,5020
3/2/2021,8:00 AM,Manipur,28871,373,29274
3/2/2021,8:00 AM,Haryana,266612,3050,270950
3/2/2021,8:00 AM,Uttar Pradesh,592803,8727,603608
3/2/2021,8:00 AM,Ladakh,9643,130,9819
3/2/2021,8:00 AM,Karnataka,933421,12336,951600
3/2/2021,8:00 AM,Delhi,627149,10911,639464
3/2/2021,8:00 AM,Tamil Nadu,835506,12501,852016
3/2/2021,8:00 AM,Puducherry,38888,669,39734
3/2/2021,8:00 AM,Chhattisgarh,306094,3842,312816
3/2/2021,8:00 AM,Jammu and Kashmir,123717,1958,126504
3/2/2021,8:00 AM,Uttarakhand,94880,1692,97031
3/2/2021,8:00 AM,West Bengal,561755,10268,575316
3/2/2021,8:00 AM,Himachal Pradesh,57347,996,58777
3/2/2021,8:00 AM,Goa,53647,796,55026
3/2/2021,8:00 AM,Gujarat,263475,4410,270316
3/2/2021,8:00 AM,Madhya Pradesh,255336,3865,262102
3/2/2021,8:00 AM,Sikkim,5965,135,6145
3/2/2021,8:00 AM,Chandigarh,21056,353,21839
3/2/2021,8:00 AM,Kerala,1008972,4210,1061341
3/2/2021,8:00 AM,Punjab,172106,5850,182809
3/2/2021,8:00 AM,Maharashtra,2030458,52184,2161467
3/2/2021,8:00 AM,Lakshadweep,268,1,397
3/3/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3400,2,3408
3/3/2021,8:00 AM,Delhi,627227,10911,628770
3/3/2021,8:00 AM,Arunachal Pradesh,16780,56,16838
3/3/2021,8:00 AM,Mizoram,4397,10,4427
3/3/2021,8:00 AM,Bihar,260687,1541,262597
3/3/2021,8:00 AM,Odisha,334703,1917,337351
3/3/2021,8:00 AM,Nagaland,12102,91,12200
3/3/2021,8:00 AM,Andhra Pradesh,882137,7169,890080
3/3/2021,8:00 AM,Meghalaya,13803,148,13966
3/3/2021,8:00 AM,Telengana,295707,1635,299254
3/3/2021,8:00 AM,Assam,214860,1093,217585
3/3/2021,8:00 AM,Rajasthan,316430,2787,320557
3/3/2021,8:00 AM,Tripura,32989,391,33420
3/3/2021,8:00 AM,Jharkhand,118449,1090,120037
3/3/2021,8:00 AM,Andaman and Nicobar Islands,4952,62,5020
3/3/2021,8:00 AM,Manipur,28876,373,29282
3/3/2021,8:00 AM,Haryana,266725,3052,271125
3/3/2021,8:00 AM,Ladakh,9645,130,9819
3/3/2021,8:00 AM,Uttar Pradesh,592901,8728,603711
3/3/2021,8:00 AM,Karnataka,933730,12343,952037
3/3/2021,8:00 AM,Tamil Nadu,835979,12502,852478
3/3/2021,8:00 AM,Puducherry,38920,669,39763
3/3/2021,8:00 AM,Chhattisgarh,306352,3844,313032
3/3/2021,8:00 AM,Jammu and Kashmir,123811,1958,126589
3/3/2021,8:00 AM,Uttarakhand,94946,1692,97089
3/3/2021,8:00 AM,West Bengal,561964,10270,575487
3/3/2021,8:00 AM,Himachal Pradesh,57367,996,58800
3/3/2021,8:00 AM,Goa,53695,796,55073
3/3/2021,8:00 AM,Gujarat,263837,4411,270770
3/3/2021,8:00 AM,Madhya Pradesh,255595,3865,262433
3/3/2021,8:00 AM,Sikkim,5975,135,6147
3/3/2021,8:00 AM,Chandigarh,21080,354,21906
3/3/2021,8:00 AM,Kerala,1012484,4226,1064279
3/3/2021,8:00 AM,Punjab,172480,5860,183538
3/3/2021,8:00 AM,Maharashtra,2036790,52238,2169330
3/3/2021,8:00 AM,Lakshadweep,269,1,407
3/4/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3400,2,3408
3/4/2021,8:00 AM,Arunachal Pradesh,16780,56,16838
3/4/2021,8:00 AM,Mizoram,4398,10,4427
3/4/2021,8:00 AM,Bihar,260737,1542,262628
3/4/2021,8:00 AM,Odisha,334767,1917,337448
3/4/2021,8:00 AM,Nagaland,12102,91,12205
3/4/2021,8:00 AM,Andhra Pradesh,882219,7170,890215
3/4/2021,8:00 AM,Meghalaya,13804,148,13966
3/4/2021,8:00 AM,Telengana,295821,1637,299406
3/4/2021,8:00 AM,Assam,214879,1093,217593
3/4/2021,8:00 AM,Tripura,32998,391,33422
3/4/2021,8:00 AM,Jharkhand,118505,1090,120068
3/4/2021,8:00 AM,Rajasthan,316515,2787,320772
3/4/2021,8:00 AM,Manipur,28878,373,29283
3/4/2021,8:00 AM,Andaman and Nicobar Islands,4952,62,5022
